pid,name,season,team,fol,tpa
3877,Sebastian Telfair,2007-08,Minnesota Timberwolves,0,84
3877,Sebastian Telfair,2008-09,Minnesota Timberwolves,1,152
3877,Sebastian Telfair,2009-10,Cleveland Cavaliers,1,4
3877,Sebastian Telfair,2009-10,Los Angeles Clippers,0,22
3877,Sebastian Telfair,2010-11,Minnesota Timberwolves,1,60
3877,Sebastian Telfair,2011-12,Phoenix Suns,2,85
3877,Sebastian Telfair,2012-13,Phoenix Suns,0,80
3877,Sebastian Telfair,2012-13,Toronto Raptors,0,28
3877,Sebastian Telfair,2014-15,Oklahoma City Thunder,0,45
3878,Garrett Temple,2009-10,Houston Rockets,0,7
3878,Garrett Temple,2009-10,Sacramento Kings,1,0
3878,Garrett Temple,2009-10,San Antonio Spurs,1,17
3878,Garrett Temple,2010-11,Milwaukee Bucks,0,4
3878,Garrett Temple,2010-11,Charlotte Hornets,0,19
3878,Garrett Temple,2012-13,Washington Wizards,1,58
3878,Garrett Temple,2013-14,Washington Wizards,2,16
3878,Garrett Temple,2014-15,Washington Wizards,2,52
3878,Garrett Temple,2015-16,Washington Wizards,2,140
3878,Garrett Temple,2016-17,Sacramento Kings,0,162
3878,Garrett Temple,2017-18,Sacramento Kings,3,175
3878,Garrett Temple,2018-19,Los Angeles Clippers,0,38
3878,Garrett Temple,2018-19,Memphis Grizzlies,2,127
3879,Milos Teodosic,2017-18,Los Angeles Clippers,0,148
3879,Milos Teodosic,2018-19,Los Angeles Clippers,0,15
3881,Jared Terrell,2018-19,Minnesota Timberwolves,0,13
3886,Jason Terry,1999-00,Atlanta Hawks,5,118
3886,Jason Terry,2000-01,Atlanta Hawks,7,233
3886,Jason Terry,2001-02,Atlanta Hawks,3,320
3886,Jason Terry,2002-03,Atlanta Hawks,3,297
3886,Jason Terry,2003-04,Atlanta Hawks,1,300
3886,Jason Terry,2004-05,Dallas Mavericks,6,223
3886,Jason Terry,2005-06,Dallas Mavericks,4,405
3886,Jason Terry,2006-07,Dallas Mavericks,5,303
3886,Jason Terry,2007-08,Dallas Mavericks,4,272
3886,Jason Terry,2008-09,Dallas Mavericks,2,377
3886,Jason Terry,2009-10,Dallas Mavericks,4,296
3886,Jason Terry,2010-11,Dallas Mavericks,8,339
3886,Jason Terry,2011-12,Dallas Mavericks,9,276
3886,Jason Terry,2012-13,Boston Celtics,1,253
3886,Jason Terry,2013-14,Brooklyn Nets,0,61
3886,Jason Terry,2014-15,Houston Rockets,4,244
3886,Jason Terry,2015-16,Houston Rockets,3,171
3886,Jason Terry,2016-17,Milwaukee Bucks,1,91
3886,Jason Terry,2017-18,Milwaukee Bucks,0,52
3889,Daniel Theis,2017-18,Boston Celtics,0,36
3889,Daniel Theis,2018-19,Boston Celtics,0,39
3895,Adonis Thomas,2013-14,Orlando Magic,0,2
3895,Adonis Thomas,2013-14,Philadelphia 76ers,0,1
3896,Billy Thomas,2004-05,Brooklyn Nets,0,41
3896,Billy Thomas,2005-06,Washington Wizards,0,26
3896,Billy Thomas,2007-08,Cleveland Cavaliers,0,13
3901,Isaiah Thomas,2011-12,Sacramento Kings,0,159
3901,Isaiah Thomas,2012-13,Sacramento Kings,3,227
3901,Isaiah Thomas,2013-14,Sacramento Kings,1,298
3901,Isaiah Thomas,2014-15,Boston Celtics,0,118
3901,Isaiah Thomas,2014-15,Phoenix Suns,1,167
3901,Isaiah Thomas,2015-16,Boston Celtics,1,389
3901,Isaiah Thomas,2016-17,Boston Celtics,7,539
3901,Isaiah Thomas,2017-18,Cleveland Cavaliers,2,62
3901,Isaiah Thomas,2017-18,Los Angeles Lakers,0,59
3901,Isaiah Thomas,2018-19,Denver Nuggets,0,28
3903,Jamel Thomas,1999-00,Golden State Warriors,0,2
3903,Jamel Thomas,2000-01,Brooklyn Nets,0,2
3908,Kenny Thomas,1999-00,Houston Rockets,1,99
3908,Kenny Thomas,2000-01,Houston Rockets,0,74
3908,Kenny Thomas,2001-02,Houston Rockets,1,12
3908,Kenny Thomas,2003-04,Philadelphia 76ers,1,0
3908,Kenny Thomas,2004-05,Philadelphia 76ers,3,3
3908,Kenny Thomas,2005-06,Sacramento Kings,1,0
3909,Khyri Thomas,2018-19,Detroit Pistons,0,20
3910,Kurt Thomas,1998-99,New York Knicks,0,1
3910,Kurt Thomas,1999-00,New York Knicks,0,3
3910,Kurt Thomas,2000-01,New York Knicks,0,1
3910,Kurt Thomas,2001-02,New York Knicks,0,3
3910,Kurt Thomas,2002-03,New York Knicks,0,2
3910,Kurt Thomas,2003-04,New York Knicks,0,2
3910,Kurt Thomas,2004-05,New York Knicks,0,2
3910,Kurt Thomas,2006-07,Phoenix Suns,0,1
3910,Kurt Thomas,2007-08,San Antonio Spurs,0,1
3910,Kurt Thomas,2008-09,San Antonio Spurs,0,1
3910,Kurt Thomas,2010-11,Chicago Bulls,0,1
3910,Kurt Thomas,2012-13,New York Knicks,0,1
3911,Lance Thomas,2014-15,New York Knicks,0,12
3911,Lance Thomas,2014-15,Oklahoma City Thunder,0,1
3911,Lance Thomas,2015-16,New York Knicks,4,80
3911,Lance Thomas,2016-17,New York Knicks,6,62
3911,Lance Thomas,2017-18,New York Knicks,1,96
3911,Lance Thomas,2018-19,New York Knicks,2,56
3912,Malcolm Thomas,2013-14,Utah Jazz,0,3
3912,Malcolm Thomas,2014-15,Philadelphia 76ers,0,5
3914,Tim Thomas,1998-99,Milwaukee Bucks,0,32
3914,Tim Thomas,1998-99,Philadelphia 76ers,0,5
3914,Tim Thomas,1999-00,Milwaukee Bucks,0,107
3914,Tim Thomas,2000-01,Milwaukee Bucks,2,165
3914,Tim Thomas,2001-02,Milwaukee Bucks,0,169
3914,Tim Thomas,2002-03,Milwaukee Bucks,2,188
3914,Tim Thomas,2003-04,Milwaukee Bucks,1,87
3914,Tim Thomas,2003-04,New York Knicks,0,43
3914,Tim Thomas,2004-05,New York Knicks,6,138
3914,Tim Thomas,2005-06,Chicago Bulls,0,5
3914,Tim Thomas,2005-06,Phoenix Suns,0,148
3914,Tim Thomas,2006-07,Los Angeles Clippers,3,221
3914,Tim Thomas,2007-08,Los Angeles Clippers,1,180
3914,Tim Thomas,2008-09,Chicago Bulls,0,35
3914,Tim Thomas,2008-09,Los Angeles Clippers,0,14
3914,Tim Thomas,2008-09,New York Knicks,0,101
3914,Tim Thomas,2009-10,Dallas Mavericks,0,34
3915,Tyrus Thomas,2006-07,Chicago Bulls,0,1
3915,Tyrus Thomas,2007-08,Chicago Bulls,0,3
3915,Tyrus Thomas,2008-09,Chicago Bulls,1,4
3915,Tyrus Thomas,2010-11,Charlotte Hornets,0,2
3915,Tyrus Thomas,2011-12,Charlotte Hornets,0,1
3915,Tyrus Thomas,2012-13,Charlotte Hornets,0,3
3916,Trey Thompkins,2011-12,Los Angeles Clippers,1,4
3922,Dijon Thompson,2005-06,Phoenix Suns,0,11
3922,Dijon Thompson,2006-07,Atlanta Hawks,0,1
3924,Hollis Thompson,2013-14,Philadelphia 76ers,2,118
3924,Hollis Thompson,2014-15,Philadelphia 76ers,1,185
3924,Hollis Thompson,2015-16,Philadelphia 76ers,6,251
3924,Hollis Thompson,2016-17,New Orleans Pelicans,0,13
3924,Hollis Thompson,2016-17,Philadelphia 76ers,3,44
3925,Jason Thompson,2008-09,Sacramento Kings,0,2
3925,Jason Thompson,2009-10,Sacramento Kings,0,1
3925,Jason Thompson,2010-11,Sacramento Kings,1,0
3925,Jason Thompson,2011-12,Sacramento Kings,1,1
3925,Jason Thompson,2012-13,Sacramento Kings,0,1
3925,Jason Thompson,2014-15,Sacramento Kings,1,0
3925,Jason Thompson,2015-16,Toronto Raptors,0,11
3928,Klay Thompson,2011-12,Golden State Warriors,4,138
3928,Klay Thompson,2012-13,Golden State Warriors,6,301
3928,Klay Thompson,2013-14,Golden State Warriors,1,359
3928,Klay Thompson,2014-15,Golden State Warriors,7,378
3928,Klay Thompson,2015-16,Golden State Warriors,6,508
3928,Klay Thompson,2016-17,Golden State Warriors,5,413
3928,Klay Thompson,2017-18,Golden State Warriors,7,399
3928,Klay Thompson,2018-19,Golden State Warriors,12,327
3931,Mychel Thompson,2011-12,Cleveland Cavaliers,0,7
3934,Tristan Thompson,2012-13,Cleveland Cavaliers,0,1
3934,Tristan Thompson,2016-17,Cleveland Cavaliers,0,1
3936,Al Thornton,2007-08,Los Angeles Clippers,3,92
3936,Al Thornton,2008-09,Los Angeles Clippers,10,60
3936,Al Thornton,2009-10,Los Angeles Clippers,3,10
3936,Al Thornton,2009-10,Washington Wizards,1,11
3936,Al Thornton,2010-11,Golden State Warriors,2,1
3936,Al Thornton,2010-11,Washington Wizards,2,16
3938,Marcus Thornton,2009-10,New Orleans Pelicans,8,217
3938,Marcus Thornton,2010-11,New Orleans Pelicans,2,66
3938,Marcus Thornton,2010-11,Sacramento Kings,4,107
3938,Marcus Thornton,2011-12,Sacramento Kings,4,244
3938,Marcus Thornton,2012-13,Sacramento Kings,2,294
3938,Marcus Thornton,2013-14,Brooklyn Nets,0,124
3938,Marcus Thornton,2013-14,Sacramento Kings,4,149
3938,Marcus Thornton,2014-15,Boston Celtics,4,86
3938,Marcus Thornton,2014-15,Phoenix Suns,0,16
3938,Marcus Thornton,2015-16,Houston Rockets,0,153
3938,Marcus Thornton,2015-16,Washington Wizards,0,25
3938,Marcus Thornton,2016-17,Washington Wizards,0,50
3939,Sindarius Thornwell,2017-18,Los Angeles Clippers,0,36
3939,Sindarius Thornwell,2018-19,Los Angeles Clippers,0,10
3940,Otis Thorpe,1998-99,Washington Wizards,0,1
3940,Otis Thorpe,1999-00,Miami Heat,0,1
3940,Otis Thorpe,2000-01,Charlotte Hornets,1,0
3949,Jamaal Tinsley,2001-02,Indiana Pacers,1,131
3949,Jamaal Tinsley,2002-03,Indiana Pacers,1,117
3949,Jamaal Tinsley,2003-04,Indiana Pacers,1,177
3949,Jamaal Tinsley,2004-05,Indiana Pacers,2,134
3949,Jamaal Tinsley,2005-06,Indiana Pacers,0,51
3949,Jamaal Tinsley,2006-07,Indiana Pacers,2,136
3949,Jamaal Tinsley,2007-08,Indiana Pacers,1,90
3949,Jamaal Tinsley,2009-10,Memphis Grizzlies,0,22
3949,Jamaal Tinsley,2011-12,Utah Jazz,2,30
3949,Jamaal Tinsley,2012-13,Utah Jazz,2,91
3949,Jamaal Tinsley,2013-14,Utah Jazz,0,14
3955,Anthony Tolliver,2008-09,San Antonio Spurs,0,26
3955,Anthony Tolliver,2009-10,Golden State Warriors,4,88
3955,Anthony Tolliver,2009-10,Portland Trail Blazers,0,1
3955,Anthony Tolliver,2010-11,Minnesota Timberwolves,2,92
3955,Anthony Tolliver,2011-12,Minnesota Timberwolves,1,71
3955,Anthony Tolliver,2012-13,Atlanta Hawks,0,83
3955,Anthony Tolliver,2013-14,Charlotte Hornets,0,140
3955,Anthony Tolliver,2014-15,Phoenix Suns,1,36
3955,Anthony Tolliver,2014-15,Detroit Pistons,0,114
3955,Anthony Tolliver,2015-16,Detroit Pistons,2,153
3955,Anthony Tolliver,2016-17,Sacramento Kings,1,159
3955,Anthony Tolliver,2017-18,Detroit Pistons,0,183
3955,Anthony Tolliver,2018-19,Minnesota Timberwolves,2,112
3966,Oscar Torres,2001-02,Houston Rockets,4,97
3966,Oscar Torres,2002-03,Golden State Warriors,0,8
3969,Axel Toupane,2015-16,Denver Nuggets,0,17
3969,Axel Toupane,2016-17,New Orleans Pelicans,0,1
3974,Karl-Anthony Towns,2015-16,Minnesota Timberwolves,6,78
3974,Karl-Anthony Towns,2016-17,Minnesota Timberwolves,5,213
3974,Karl-Anthony Towns,2017-18,Minnesota Timberwolves,4,205
3974,Karl-Anthony Towns,2018-19,Minnesota Timberwolves,1,236
3978,Robert Traylor,1999-00,Milwaukee Bucks,0,3
3978,Robert Traylor,2000-01,Cleveland Cavaliers,1,1
3978,Robert Traylor,2001-02,Charlotte Hornets,0,2
3978,Robert Traylor,2002-03,New Orleans Pelicans,0,2
3978,Robert Traylor,2003-04,New Orleans Pelicans,0,4
3978,Robert Traylor,2004-05,Cleveland Cavaliers,0,1
3979,Gary Trent,1998-99,Dallas Mavericks,0,1
3979,Gary Trent,1999-00,Dallas Mavericks,0,1
3979,Gary Trent,2001-02,Minnesota Timberwolves,0,1
3979,Gary Trent,2003-04,Minnesota Timberwolves,1,2
3980,Gary Trent Jr.,2018-19,Portland Trail Blazers,0,14
3981,Jeff Trepagnier,2002-03,Denver Nuggets,1,7
3981,Jeff Trepagnier,2003-04,Denver Nuggets,0,3
3983,Allonzo Trier,2018-19,New York Knicks,1,77
3987,Jake Tsakalidis,2001-02,Phoenix Suns,0,1
3990,Nikoloz Tskitishvili,2002-03,Denver Nuggets,4,108
3990,Nikoloz Tskitishvili,2003-04,Denver Nuggets,2,9
3990,Nikoloz Tskitishvili,2004-05,Denver Nuggets,0,6
3990,Nikoloz Tskitishvili,2004-05,Golden State Warriors,0,7
3990,Nikoloz Tskitishvili,2005-06,Minnesota Timberwolves,1,0
3990,Nikoloz Tskitishvili,2005-06,Phoenix Suns,0,1
3992,Alando Tucker,2007-08,Phoenix Suns,0,4
3992,Alando Tucker,2008-09,Phoenix Suns,0,21
3992,Alando Tucker,2009-10,Minnesota Timberwolves,1,0
3992,Alando Tucker,2009-10,Phoenix Suns,0,6
3995,PJ Tucker,2012-13,Phoenix Suns,1,46
3995,PJ Tucker,2013-14,Phoenix Suns,3,95
3995,PJ Tucker,2014-15,Phoenix Suns,2,158
3995,PJ Tucker,2015-16,Phoenix Suns,1,126
3995,PJ Tucker,2016-17,Phoenix Suns,0,75
3995,PJ Tucker,2016-17,Toronto Raptors,1,55
3995,PJ Tucker,2017-18,Houston Rockets,3,232
3995,PJ Tucker,2018-19,Houston Rockets,2,209
3997,Ronny Turiaf,2005-06,Los Angeles Lakers,1,0
3997,Ronny Turiaf,2007-08,Los Angeles Lakers,0,1
3997,Ronny Turiaf,2008-09,Golden State Warriors,1,2
3998,Mirsad Turkcan,1999-00,Milwaukee Bucks,1,3
3998,Mirsad Turkcan,1999-00,New York Knicks,1,1
3999,Hedo Turkoglu,2000-01,Sacramento Kings,4,62
3999,Hedo Turkoglu,2001-02,Sacramento Kings,7,156
3999,Hedo Turkoglu,2002-03,Sacramento Kings,4,76
3999,Hedo Turkoglu,2003-04,San Antonio Spurs,11,215
3999,Hedo Turkoglu,2004-05,Orlando Magic,4,158
3999,Hedo Turkoglu,2005-06,Orlando Magic,4,177
3999,Hedo Turkoglu,2006-07,Orlando Magic,4,210
3999,Hedo Turkoglu,2007-08,Orlando Magic,4,318
3999,Hedo Turkoglu,2008-09,Orlando Magic,7,325
3999,Hedo Turkoglu,2009-10,Toronto Raptors,4,233
3999,Hedo Turkoglu,2010-11,Orlando Magic,4,184
3999,Hedo Turkoglu,2010-11,Phoenix Suns,2,73
3999,Hedo Turkoglu,2011-12,Orlando Magic,3,185
3999,Hedo Turkoglu,2012-13,Orlando Magic,0,20
3999,Hedo Turkoglu,2013-14,Los Angeles Clippers,0,40
3999,Hedo Turkoglu,2014-15,Los Angeles Clippers,0,96
4003,Evan Turner,2010-11,Philadelphia 76ers,3,30
4003,Evan Turner,2011-12,Philadelphia 76ers,1,30
4003,Evan Turner,2012-13,Philadelphia 76ers,1,106
4003,Evan Turner,2013-14,Indiana Pacers,0,15
4003,Evan Turner,2013-14,Philadelphia 76ers,0,82
4003,Evan Turner,2014-15,Boston Celtics,0,88
4003,Evan Turner,2015-16,Boston Celtics,0,60
4003,Evan Turner,2016-17,Portland Trail Blazers,0,92
4003,Evan Turner,2017-18,Portland Trail Blazers,0,87
4003,Evan Turner,2018-19,Portland Trail Blazers,0,39
4009,Myles Turner,2015-16,Indiana Pacers,1,13
4009,Myles Turner,2016-17,Indiana Pacers,1,75
4009,Myles Turner,2017-18,Indiana Pacers,2,58
4009,Myles Turner,2018-19,Indiana Pacers,0,76
4015,Jeremy Tyler,2011-12,Golden State Warriors,0,1
4018,Edwin Ubiles,2011-12,Washington Wizards,0,5
4019,Ekpe Udoh,2011-12,Milwaukee Bucks,0,1
4020,Ime Udoka,2003-04,Los Angeles Lakers,0,1
4020,Ime Udoka,2005-06,New York Knicks,0,2
4020,Ime Udoka,2006-07,Portland Trail Blazers,3,168
4020,Ime Udoka,2007-08,San Antonio Spurs,1,133
4020,Ime Udoka,2008-09,San Antonio Spurs,0,82
4020,Ime Udoka,2009-10,Sacramento Kings,1,52
4020,Ime Udoka,2010-11,San Antonio Spurs,0,3
4021,Beno Udrih,2004-05,San Antonio Spurs,3,127
4021,Beno Udrih,2005-06,San Antonio Spurs,0,57
4021,Beno Udrih,2006-07,San Antonio Spurs,0,80
4021,Beno Udrih,2007-08,Sacramento Kings,2,93
4021,Beno Udrih,2008-09,Sacramento Kings,0,72
4021,Beno Udrih,2009-10,Sacramento Kings,4,133
4021,Beno Udrih,2010-11,Sacramento Kings,2,119
4021,Beno Udrih,2011-12,Milwaukee Bucks,1,35
4021,Beno Udrih,2012-13,Milwaukee Bucks,1,30
4021,Beno Udrih,2012-13,Orlando Magic,0,39
4021,Beno Udrih,2013-14,New York Knicks,0,23
4021,Beno Udrih,2013-14,Memphis Grizzlies,0,9
4021,Beno Udrih,2014-15,Memphis Grizzlies,1,83
4021,Beno Udrih,2015-16,Miami Heat,0,22
4021,Beno Udrih,2015-16,Memphis Grizzlies,0,8
4021,Beno Udrih,2016-17,Detroit Pistons,0,16
4022,Roko Ukic,2008-09,Toronto Raptors,0,46
4022,Roko Ukic,2009-10,Milwaukee Bucks,0,3
4023,Tyler Ulis,2016-17,Phoenix Suns,0,48
4023,Tyler Ulis,2017-18,Phoenix Suns,0,86
4027,Jarrod Uthoff,2016-17,Dallas Mavericks,0,5
4028,Ben Uzoh,2010-11,Brooklyn Nets,2,3
4028,Ben Uzoh,2011-12,Toronto Raptors,1,0
4030,Jonas Valanciunas,2013-14,Toronto Raptors,0,1
4030,Jonas Valanciunas,2016-17,Toronto Raptors,0,2
4030,Jonas Valanciunas,2017-18,Toronto Raptors,0,57
4030,Jonas Valanciunas,2018-19,Toronto Raptors,0,22
4030,Jonas Valanciunas,2018-19,Memphis Grizzlies,0,14
4032,Denzel Valentine,2016-17,Chicago Bulls,0,138
4032,Denzel Valentine,2017-18,Chicago Bulls,3,235
4039,Nick Van Exel,1998-99,Denver Nuggets,3,156
4039,Nick Van Exel,1999-00,Denver Nuggets,1,286
4039,Nick Van Exel,2000-01,Denver Nuggets,3,242
4039,Nick Van Exel,2001-02,Dallas Mavericks,1,96
4039,Nick Van Exel,2001-02,Denver Nuggets,8,179
4039,Nick Van Exel,2002-03,Dallas Mavericks,3,331
4039,Nick Van Exel,2003-04,Golden State Warriors,2,85
4039,Nick Van Exel,2004-05,Portland Trail Blazers,3,177
4039,Nick Van Exel,2005-06,San Antonio Spurs,0,119
4040,Keith Van Horn,1998-99,Brooklyn Nets,14,42
4040,Keith Van Horn,1999-00,Brooklyn Nets,6,204
4040,Keith Van Horn,2000-01,Brooklyn Nets,3,140
4040,Keith Van Horn,2001-02,Brooklyn Nets,13,317
4040,Keith Van Horn,2002-03,Philadelphia 76ers,0,129
4040,Keith Van Horn,2003-04,Milwaukee Bucks,1,60
4040,Keith Van Horn,2003-04,New York Knicks,2,129
4040,Keith Van Horn,2004-05,Dallas Mavericks,0,56
4040,Keith Van Horn,2004-05,Milwaukee Bucks,1,46
4040,Keith Van Horn,2005-06,Dallas Mavericks,3,140
4042,Fred VanVleet,2016-17,Toronto Raptors,1,22
4042,Fred VanVleet,2017-18,Toronto Raptors,0,167
4042,Fred VanVleet,2018-19,Toronto Raptors,2,195
4049,David Vanterpool,2000-01,Washington Wizards,1,2
4051,Anderson Varejao,2004-05,Cleveland Cavaliers,1,2
4051,Anderson Varejao,2006-07,Cleveland Cavaliers,0,5
4051,Anderson Varejao,2008-09,Cleveland Cavaliers,0,1
4051,Anderson Varejao,2009-10,Cleveland Cavaliers,0,2
4051,Anderson Varejao,2011-12,Cleveland Cavaliers,0,3
4051,Anderson Varejao,2012-13,Cleveland Cavaliers,0,2
4051,Anderson Varejao,2013-14,Cleveland Cavaliers,0,2
4051,Anderson Varejao,2014-15,Cleveland Cavaliers,0,1
4051,Anderson Varejao,2015-16,Cleveland Cavaliers,0,1
4053,Greivis Vasquez,2010-11,Memphis Grizzlies,0,72
4053,Greivis Vasquez,2011-12,New Orleans Pelicans,0,87
4053,Greivis Vasquez,2012-13,New Orleans Pelicans,2,163
4053,Greivis Vasquez,2013-14,Sacramento Kings,0,36
4053,Greivis Vasquez,2013-14,Toronto Raptors,0,171
4053,Greivis Vasquez,2014-15,Toronto Raptors,4,241
4053,Greivis Vasquez,2015-16,Milwaukee Bucks,0,42
4053,Greivis Vasquez,2016-17,Brooklyn Nets,0,2
4056,Jacque Vaughn,1998-99,Utah Jazz,0,8
4056,Jacque Vaughn,1999-00,Utah Jazz,2,30
4056,Jacque Vaughn,2000-01,Utah Jazz,4,64
4056,Jacque Vaughn,2001-02,Atlanta Hawks,3,43
4056,Jacque Vaughn,2002-03,Orlando Magic,1,31
4056,Jacque Vaughn,2003-04,Atlanta Hawks,0,14
4056,Jacque Vaughn,2004-05,Brooklyn Nets,4,10
4056,Jacque Vaughn,2005-06,Brooklyn Nets,0,4
4056,Jacque Vaughn,2006-07,San Antonio Spurs,1,1
4056,Jacque Vaughn,2007-08,San Antonio Spurs,2,7
4056,Jacque Vaughn,2008-09,San Antonio Spurs,0,1
4057,Rashad Vaughn,2015-16,Milwaukee Bucks,0,70
4057,Rashad Vaughn,2016-17,Milwaukee Bucks,0,48
4057,Rashad Vaughn,2017-18,Milwaukee Bucks,0,17
4057,Rashad Vaughn,2017-18,Orlando Magic,0,2
4059,Loy Vaught,1998-99,Detroit Pistons,0,1
4059,Loy Vaught,1999-00,Detroit Pistons,0,1
4065,Charlie Villanueva,2005-06,Toronto Raptors,0,145
4065,Charlie Villanueva,2006-07,Milwaukee Bucks,0,45
4065,Charlie Villanueva,2007-08,Milwaukee Bucks,0,116
4065,Charlie Villanueva,2008-09,Milwaukee Bucks,0,139
4065,Charlie Villanueva,2009-10,Detroit Pistons,0,151
4065,Charlie Villanueva,2010-11,Detroit Pistons,2,154
4065,Charlie Villanueva,2011-12,Detroit Pistons,0,25
4065,Charlie Villanueva,2012-13,Detroit Pistons,0,143
4065,Charlie Villanueva,2013-14,Detroit Pistons,0,33
4065,Charlie Villanueva,2014-15,Dallas Mavericks,1,186
4065,Charlie Villanueva,2015-16,Dallas Mavericks,0,132
4068,Marcus Vinicius,2006-07,New Orleans Pelicans,0,6
4068,Marcus Vinicius,2007-08,New Orleans Pelicans,0,8
4069,Fred Vinson,1999-00,Oklahoma City Thunder,0,6
4074,Noah Vonleh,2014-15,Charlotte Hornets,0,7
4074,Noah Vonleh,2015-16,Portland Trail Blazers,3,37
4074,Noah Vonleh,2016-17,Portland Trail Blazers,0,14
4074,Noah Vonleh,2017-18,Chicago Bulls,1,41
4074,Noah Vonleh,2017-18,Portland Trail Blazers,0,6
4074,Noah Vonleh,2018-19,New York Knicks,0,82
4075,Jake Voskuhl,2002-03,Phoenix Suns,1,0
4075,Jake Voskuhl,2005-06,Charlotte Hornets,0,2
4080,Jackson Vroman,2004-05,New Orleans Pelicans,0,1
4081,Nikola Vucevic,2011-12,Philadelphia 76ers,0,6
4081,Nikola Vucevic,2014-15,Orlando Magic,0,1
4081,Nikola Vucevic,2015-16,Orlando Magic,1,5
4081,Nikola Vucevic,2016-17,Orlando Magic,1,59
4081,Nikola Vucevic,2017-18,Orlando Magic,0,123
4081,Nikola Vucevic,2018-19,Orlando Magic,1,162
4082,Sasha Vujacic,2004-05,Los Angeles Lakers,2,45
4082,Sasha Vujacic,2005-06,Los Angeles Lakers,1,117
4082,Sasha Vujacic,2006-07,Los Angeles Lakers,2,118
4082,Sasha Vujacic,2007-08,Los Angeles Lakers,9,229
4082,Sasha Vujacic,2008-09,Los Angeles Lakers,5,187
4082,Sasha Vujacic,2009-10,Los Angeles Lakers,4,53
4082,Sasha Vujacic,2010-11,Los Angeles Lakers,0,3
4082,Sasha Vujacic,2010-11,Brooklyn Nets,17,204
4082,Sasha Vujacic,2013-14,Los Angeles Clippers,0,2
4082,Sasha Vujacic,2015-16,New York Knicks,4,105
4082,Sasha Vujacic,2016-17,New York Knicks,2,56
4083,Dwyane Wade,2003-04,Miami Heat,0,35
4083,Dwyane Wade,2004-05,Miami Heat,2,36
4083,Dwyane Wade,2005-06,Miami Heat,1,77
4083,Dwyane Wade,2006-07,Miami Heat,1,61
4083,Dwyane Wade,2007-08,Miami Heat,1,59
4083,Dwyane Wade,2008-09,Miami Heat,4,263
4083,Dwyane Wade,2009-10,Miami Heat,3,223
4083,Dwyane Wade,2010-11,Miami Heat,2,219
4083,Dwyane Wade,2011-12,Miami Heat,1,76
4083,Dwyane Wade,2012-13,Miami Heat,2,47
4083,Dwyane Wade,2013-14,Miami Heat,2,46
4083,Dwyane Wade,2014-15,Miami Heat,1,84
4083,Dwyane Wade,2015-16,Miami Heat,0,50
4083,Dwyane Wade,2016-17,Chicago Bulls,3,130
4083,Dwyane Wade,2017-18,Cleveland Cavaliers,1,45
4083,Dwyane Wade,2017-18,Miami Heat,1,26
4083,Dwyane Wade,2018-19,Miami Heat,0,189
4085,Von Wafer,2005-06,Los Angeles Lakers,1,8
4085,Von Wafer,2007-08,Denver Nuggets,2,5
4085,Von Wafer,2007-08,Portland Trail Blazers,0,10
4085,Von Wafer,2008-09,Houston Rockets,4,127
4085,Von Wafer,2010-11,Boston Celtics,0,49
4085,Von Wafer,2011-12,Orlando Magic,0,26
4087,Dajuan Wagner,2002-03,Cleveland Cavaliers,3,123
4087,Dajuan Wagner,2003-04,Cleveland Cavaliers,3,67
4087,Dajuan Wagner,2004-05,Cleveland Cavaliers,0,19
4087,Dajuan Wagner,2006-07,Golden State Warriors,0,1
4090,Moritz Wagner,2018-19,Los Angeles Lakers,0,39
4091,Dion Waiters,2012-13,Cleveland Cavaliers,9,134
4091,Dion Waiters,2013-14,Cleveland Cavaliers,5,166
4091,Dion Waiters,2014-15,Cleveland Cavaliers,0,54
4091,Dion Waiters,2014-15,Oklahoma City Thunder,2,106
4091,Dion Waiters,2015-16,Oklahoma City Thunder,1,208
4091,Dion Waiters,2016-17,Miami Heat,2,151
4091,Dion Waiters,2017-18,Miami Heat,0,85
4091,Dion Waiters,2018-19,Miami Heat,0,192
4096,Antoine Walker,1998-99,Boston Celtics,1,136
4096,Antoine Walker,1999-00,Boston Celtics,1,207
4096,Antoine Walker,2000-01,Boston Celtics,1,407
4096,Antoine Walker,2001-02,Boston Celtics,1,546
4096,Antoine Walker,2002-03,Boston Celtics,1,459
4096,Antoine Walker,2003-04,Dallas Mavericks,0,254
4096,Antoine Walker,2004-05,Atlanta Hawks,1,188
4096,Antoine Walker,2004-05,Boston Celtics,0,73
4096,Antoine Walker,2005-06,Miami Heat,1,411
4096,Antoine Walker,2006-07,Miami Heat,1,235
4096,Antoine Walker,2007-08,Minnesota Timberwolves,1,146
4101,Henry Walker,2008-09,Boston Celtics,0,1
4101,Henry Walker,2009-10,New York Knicks,0,78
4101,Henry Walker,2010-11,New York Knicks,0,120
4101,Henry Walker,2011-12,New York Knicks,0,93
4101,Henry Walker,2014-15,Miami Heat,0,84
4104,Kemba Walker,2011-12,Charlotte Hornets,3,163
4104,Kemba Walker,2012-13,Charlotte Hornets,2,218
4104,Kemba Walker,2013-14,Charlotte Hornets,0,242
4104,Kemba Walker,2014-15,Charlotte Hornets,0,164
